id,title,type,publisher
doi:10.1017/cco9781139135122.013,‘Symphonic Music In Our Modern Times’: Tippett And The Symphony,book chapter,crossref:56
doi:10.1017/cbo9781139104159.002,Glanville Llewelyn Williams 1911–1997: A Biographical Note*,book chapter,crossref:56
doi:10.5244/c.15.13,SSD Matching Using Shift-Invariant Wavelet Transform,proceedings article,crossref:3205
doi:10.7135/upo9781843318026.004,Village Vs. Wilderness: Ascetic Ideals And The Hindu World,book chapter,crossref:56
doi:10.1016/b978-0-444-89353-6.50110-x,Epitaxial High Tc Thin Film On (100) Si With BaF2/CaF2 Buffer Layers,book chapter,crossref:78
doi:10.1016/b978-0-12-447602-8.50014-3,Influence Of Growth At Cold-Hardening Temperature On Protein Structure And Function,book chapter,crossref:78
doi:10.4018/978-1-61350-123-8.ch008,Android-Based Telemedicine System For Patient-Monitoring,book chapter,crossref:2432
doi:10.1017/cbo9781139021371.004,"Egypt And Algeria Radical Nationalism, Nonalignment, And External Intervention In North Africa, 1952–1973",book chapter,crossref:56
doi:10.1016/b978-0-444-89353-6.50079-8,In Situ Growth Of Superconducting Bi-Sr-Ca-Cu-O Thin Films By RF Magnetron Sputtering.,book chapter,crossref:78
doi:10.1016/b978-0-12-394294-4.00005-5,Fiber,book chapter,crossref:78
doi:10.1017/cho9781139035637.026,"The Authority Of English, 900–1150",book chapter,crossref:56
doi:10.1017/cbo9781139048095.032,Faith And Doubt,book chapter,crossref:56
doi:10.1515/9783110276756.1,"Martin Luther An Den Erzbischof Von Mainz Und Magdeburg, Albrecht Von Brandenburg, 31. Oktober 1517",book chapter,crossref:374
doi:10.1016/b978-0-12-384719-5.00173-8,Population Viability Analysis,book chapter,crossref:78
doi:10.5244/c.12.54,Enhancement Of Temporally Variable Features In Nailfold Capillary Patterns,proceedings article,crossref:3205
doi:10.4018/978-1-4666-2029-2.ch010,Effective Configurations Of Active Controlled Devices For Improving Structural Seismic Response,book chapter,crossref:2432
doi:10.1017/cbo9781139047494.014,Use Of The Biosafety Clearing-House In Practise,book chapter,crossref:56
doi:10.1016/b978-0-12-384719-5.00435-4,Microbial Diversity,book chapter,crossref:78
doi:10.1017/upo9781844654734.004,Biopower,book chapter,crossref:56
doi:10.1016/b978-0-12-384719-5.00027-7,"Competition, Interspecific",book chapter,crossref:78
doi:10.1017/cbo9781139045612.010,Affluence And Food: A Simple Way To Infer Incomes,book chapter,crossref:56
doi:10.4018/978-1-4666-1740-7.ch051,Internet-Based Citizen Participation,book chapter,crossref:2432
doi:10.1016/b978-0-444-81991-8.50120-5,Sintering Mechanism And Physical Properties Of Mo2FeB2 Type Complex Boride,book chapter,crossref:78
doi:10.1016/b978-0-444-81991-8.50138-2,Effect Of Al Impurity On Creep Behavior In Si3N4 Ceramics,book chapter,crossref:78
doi:10.1017/cbo9781139048095.038,Psychology,book chapter,crossref:56
doi:10.1017/cbo9780511736551.030,Trait-mediated Effects Modify Patch-Size Density Relationships In Insect Herbivores And Parasitoids,book chapter,crossref:56
doi:10.2172/1061562,Criticality Safety Validation Of SCALE 6.1 (Revised),report,crossref:960
doi:10.1017/upo9781844654031.018,Conclusion,book chapter,crossref:56
doi:10.1017/upo9781844654642.003,Boethius,book chapter,crossref:56
doi:10.1017/cbo9781139060905.007,The Mediated ‘Medieval’ And Shakespeare,book chapter,crossref:56
doi:10.1016/b978-0-12-395658-3.50026-5,Gene-Ribosome-Enzyme Organization In The Arginine System Of Escherichia Coli,book chapter,crossref:78
doi:10.4018/978-1-61350-314-0.ch012,Championing SME eCollaboration,book chapter,crossref:2432
doi:10.1017/cbo9781139225724.006,A Game Of Inches,book chapter,crossref:56
doi:10.1017/cbo9780511894824.006,An Economic Analysis Of The Effect Of Land Use On Terrestrial Carbon Storage,book chapter,crossref:56
doi:10.1016/b978-0-08-092602-5.50017-2,A Unified Architecture For Design And Manufacturing Integration,book chapter,crossref:78
doi:10.2172/1061616,Resonance Model Of Ferrite Assembly For Window Frame Magnet Kicker Impedance,report,crossref:960
doi:10.1017/cbo9781139021371.008,"Conflict In The Horn, 1952–1993",book chapter,crossref:56
doi:10.1017/cbo9781139198431.007,Circulatory System,book chapter,crossref:56
doi:10.1016/b978-0-12-384719-5.00241-0,Endangered Plants,book chapter,crossref:78
doi:10.4018/978-1-61350-341-6.ch011,Open Innovation Through Intermediaries In The Web,book chapter,crossref:2432
doi:10.1007/978-1-4614-5360-4_2,Deposit Insurance Schemes,book chapter,crossref:297
doi:10.1017/cbo9780511763397.011,Article 13: Appeals Under The Code,book chapter,crossref:56
doi:10.2991/iccsee.2013.135,A New Algorithm For Choosing Initial Cluster Centers For K-Means,proceedings article,crossref:1574
doi:10.1017/cho9781139018456.003,Contexts And Conditions Of Criticism 1830–1914,book chapter,crossref:56
doi:10.1017/cbo9780511979873.002,The Nicomachean Ethics In Hellenistic Philosophy,book chapter,crossref:56
doi:10.1016/b978-0-12-424301-9.50001-2,"PHYSIOLOGICAL ECOLOGY: A Series Of Monographs, Texts, And Treatises",book chapter,crossref:78
doi:10.1017/cbo9780511920707.024,American Literary Realism,book chapter,crossref:56
doi:10.1016/b978-0-12-580640-4.50015-7,Progress In Electronic Spectroscopy Of Polyatomic Molecules,book chapter,crossref:78
doi:10.1017/upo9781844653775.008,Recognition And Reconciliation: Actualized Agency In Hegel's Jena Phenomenology,book chapter,crossref:56
doi:10.2172/1061881,Free Electron Lasers And High-Energy Electron Cooling,report,crossref:960
doi:10.1017/cbo9781139235976.005,The Republic Of Sound,book chapter,crossref:56
doi:10.1017/cbo9780511843716.021,NeuralMechanisms Underlying Value-Based Decision Making,book chapter,crossref:56
doi:10.1017/cbo9781139342711.008,Active Citizenship And Disability In The United Kingdom (England And Northern Ireland),book chapter,crossref:56
doi:10.1016/b978-0-12-394294-4.00016-x,Kiwifruit As A Modulator Of DNA Damage And DNA Repair,book chapter,crossref:78
doi:10.1017/cbo9781139507073.007,Vaughan And Synecdoche,book chapter,crossref:56
doi:10.1017/cbo9781139175739.001,Preface,book chapter,crossref:56
doi:10.1016/b978-0-444-81991-8.50061-3,The Oxidation Behaviour Of Titanium Aluminide Under The Effect Of Mechanical Stresses,book chapter,crossref:78
doi:10.4018/978-1-61350-083-5.ch010,The Global Digital Divide And Its Impact On E-Governance,book chapter,crossref:2432
doi:10.5244/c.15.44,Estimating The Orientation And Recovery Of Text Planes In A Single Image,proceedings article,crossref:3205
doi:10.4018/978-1-4666-0945-7.ch003,New Discovery Methodologies In GIS,book chapter,crossref:2432
doi:10.5244/c.12.56,Locating Salient Object Features,proceedings article,crossref:3205
doi:10.1017/cco9781139019651.012,Traditional Theatre: The Case Of Japanese Noh,book chapter,crossref:56
doi:10.2991/iccsee.2013.218,Implementation Of Cloud-based Access Control And Resource Management System,proceedings article,crossref:1574
doi:10.1201/b11810-129,On Wave Height Distribution In The Space Domain And In The Time Domain,book chapter,crossref:301
doi:10.1017/cbo9780511920707.011,Contemporary Critical Reception,book chapter,crossref:56
doi:10.1016/b978-0-12-384719-5.00261-6,"Diversity, Organism Level",book chapter,crossref:78
doi:10.1016/b978-0-444-81991-8.50011-x,Freeze Drying Preparation Of YBa2Cu3Ox Powders: Chemical Study Of The Process,book chapter,crossref:78
doi:10.1017/cbo9781139020961.009,Mars,book chapter,crossref:56
doi:10.1007/978-1-4614-5360-4_24,Risk Management,book chapter,crossref:297
doi:10.1016/b978-0-444-81991-8.50169-2,Quenching Experiment Of Tantalum Nitride Under Static Compression,book chapter,crossref:78
doi:10.1017/cbo9781139235662.010,Contract Transactions And Equity,book chapter,crossref:56
doi:10.1017/cbo9781139344524.003,Costa Rica’s Dry North-West,book chapter,crossref:56
doi:10.4018/978-1-4666-1740-7.ch071,ICT Policies On Structural And Socio-Cultural Participation In Brussels,book chapter,crossref:2432
doi:10.1016/b978-0-12-384719-5.00134-9,Species Interactions,book chapter,crossref:78
doi:10.2991/iccsee.2013.318,Study Of Control Strategies For Voltage-Source PWM Rectifier,proceedings article,crossref:1574
doi:10.2991/iccsee.2013.661,Saliency-Based Adaptive Object Extraction For Color Underwater Images,proceedings article,crossref:1574
doi:10.1016/b978-0-12-384719-5.00263-x,"Economic Value Of Biodiversity, Measurements Of",book chapter,crossref:78
doi:10.1017/cbo9781139047494.010,The Decision-Making Procedures Of The Protocol,book chapter,crossref:56
doi:10.1017/cco9781139019651.018,Circus,book chapter,crossref:56
doi:10.4018/978-1-4666-0309-7.ch003,The Humane Dimensions Of Effective Communication,book chapter,crossref:2432
doi:10.1016/b978-0-12-384719-5.00053-8,"Fires, Ecological Effects Of",book chapter,crossref:78
doi:10.4018/978-1-4666-1740-7.ch093,Web 2.0 And Government Transformation,book chapter,crossref:2432
doi:10.1017/cho9781139018456.024,The Avant-Garde In Early Twentieth-Century Europe,book chapter,crossref:56
doi:10.1016/b978-0-444-81993-2.50074-3,MD Simulation Of Thin Film Using N-Body Embedded Potential,book chapter,crossref:78
doi:10.1201/b11810-134,The Wind Forecast For Operating Management And Risk Assessment Of Port Areas,book chapter,crossref:301
doi:10.5244/c.15.53,CBIR With Perceptual Region Features,proceedings article,crossref:3205
doi:10.1016/b978-0-12-384719-5.00153-2,"Mammals (Pre-Quaternary), Extinctions Of",book chapter,crossref:78
doi:10.1016/b978-0-444-81993-2.50082-2,Molecular Dynamics Simulation Of Structure And Thermodynamic Properties Of Tricalcium Phosphate,book chapter,crossref:78
doi:10.1016/b978-0-444-89353-6.50061-0,Growth And Patterning Of Y1Ba2Cu3O7 Films,book chapter,crossref:78
doi:10.1016/b978-0-444-85128-4.50008-4,The Study Of Planar Interfaces By Means Of Electron Microscopy,book chapter,crossref:78
doi:10.5244/c.16.83,Measuring Geodesic Distances On The Space Of Bounded Diffeomorphisms,proceedings article,crossref:3205
doi:10.1016/b978-0-444-81991-8.50135-7,Characterisation By Solid State NMR Of The Carbothermal Reduction Reaction To Produce β-Sialon,book chapter,crossref:78
doi:10.1016/b978-0-12-395657-6.50011-2,Propagation Of Signals And Particles,book chapter,crossref:78
doi:10.1017/cbo9781139026796.007,Epilogue,book chapter,crossref:56
doi:10.1016/b978-0-444-81991-8.50195-3,Chemical Design For Functional Multi-Component Oxides By Polymerized Complex Method,book chapter,crossref:78
doi:10.1017/cbo9781139047203.013,Anoxic Marine Environments,book chapter,crossref:56
doi:10.1017/upo9781844653775.013,What Is Conceptual History?,book chapter,crossref:56
doi:10.1201/b11810-162,Buckling Behavior Of Catenary Risers Conveying Fluids,book chapter,crossref:301
doi:10.2991/iccsee.2013.392,Image Mosaics Algorithm Based On SIFT Feature Point Matching And Transformation Parameters Automatically Recognizing,proceedings article,crossref:1574
doi:10.1016/b978-0-444-81993-2.50050-0,Utilization Of Crystallographic Data For Materials Design Of High-Tc Superconductors,book chapter,crossref:78
doi:10.1017/cbo9781139236874.002,The Politics Of Salvation,book chapter,crossref:56
doi:10.1016/b978-0-444-81991-8.50052-2,Review Of The Erosion-Corrosion Of Metals At High Temperatures,book chapter,crossref:78
doi:10.2991/iccsee.2013.194,Real-time Simulation Of Large Bodies Of Ocean Surface Based On Tessellation And Concurrent Kernels,proceedings article,crossref:1574
doi:10.1017/cco9781139135122.014,Tippett And The Concerto: From Double To Triple,book chapter,crossref:56
doi:10.1016/b978-0-12-384719-5.00190-8,Guilds,book chapter,crossref:78
doi:10.1016/b978-0-444-89353-6.50049-x,Superconducting Artificial Lattices Grown By Laser Mbe,book chapter,crossref:78
doi:10.1016/b978-0-12-384719-5.00293-8,Salmon,book chapter,crossref:78
doi:10.5244/c.12.86,3D Trajectories From A Single Viewpoint Using Shadows,proceedings article,crossref:3205
doi:10.1016/b978-0-444-81991-8.50022-4,Synthesis Of Nanodisperse Anorganic Powders By Low Temperature Plasma Processing,book chapter,crossref:78
doi:10.4018/978-1-4666-2491-7.ch005,Designing Personalised Learning Resources For Disabled Students Using An Ontology-Driven Community Of Agents,book chapter,crossref:2432
doi:10.1016/b978-0-444-89353-6.50133-0,MICROSTRUCTURAL FEATURES OF Y-Ba-Cu-O THIN FILMS GROWN ON SINGLE CRYSTAL MgO,book chapter,crossref:78
doi:10.1017/cbo9781139235976.007,Abuses Of The Orchestra,book chapter,crossref:56
doi:10.1145/2433396.2433416,Rank Quantization,proceedings article,crossref:320
doi:10.1016/b978-0-12-384719-5.00410-x,Hotspots,book chapter,crossref:78
doi:10.1017/cbo9780511792489.017,Morality And Autonomy,book chapter,crossref:56
doi:10.1017/cbo9780511920806.003,What Is The New Commonwealth Model And What Is New About It?,book chapter,crossref:56
doi:10.1016/b978-0-444-81991-8.50221-1,MECHANICAL PROPERTIES OF β-SiAlON COMPOSITES,book chapter,crossref:78
doi:10.5244/c.12.74,Viewpoint Selection For Complete Surface Coverage Of Three Dimensional Objects,proceedings article,crossref:3205
doi:10.1016/b978-0-444-81991-8.50119-9,Impurity Effects On High Temperature Healing Of Cracklike Flaws In Sapphire,book chapter,crossref:78
doi:10.1017/cbo9781139015363.008,Guarding Self And Nation,book chapter,crossref:56
doi:10.1017/cbo9781139021371.005,"The Congo Crisis, 1960–1965",book chapter,crossref:56
doi:10.1017/cbo9781139236034.007,Emotions In Movements,book chapter,crossref:56
doi:10.1016/b978-0-12-384719-5.00033-2,Dispersal Biogeography,book chapter,crossref:78
doi:10.1017/cco9781139019651.011,Egypt,book chapter,crossref:56
doi:10.1017/cbo9781139151047.010,"Possession, Dispossession, Fraud And Polemics",book chapter,crossref:56
doi:10.5244/c.9.17,3-D Reconstruction And Camera Calibration From Images With Known Objects.,proceedings article,crossref:3205
doi:10.5244/c.14.34,Detecting Lameness In Livestock Using Resampling Condensationand Multi-stream Cyclic Hidden Markov Models,proceedings article,crossref:3205
doi:10.5244/c.16.17,Image-Based Model Updating,proceedings article,crossref:3205
doi:10.1017/cbo9780511979873.003,The Transformation Of Aristotle's Ethics In Roman Philosophy,book chapter,crossref:56
doi:10.1017/cbo9781139226318.004,Enlightenment And Government: New Departure Or Business As Usual?,book chapter,crossref:56
doi:10.1016/b978-0-444-81991-8.50126-6,Tribological Responses Of Engineering Ceramics In Various Environments,book chapter,crossref:78
doi:10.2118/163848-ms,Competition Between Transverse And Axial Hydraulic Fractures In Horizontal Wells,proceedings article,crossref:861
doi:10.1017/upo9781844653331.005,Transcendental Meditations,book chapter,crossref:56
doi:10.1017/cbo9780511920707.028,Prohibition In The Age Of Jazz,book chapter,crossref:56
doi:10.1017/cbo9781139198776.019,Making Good The Loss,book chapter,crossref:56
doi:10.1017/cbo9781139104159.012,Williams Versus Kamisar On Euthanasia: A Classic Debate Revisited,book chapter,crossref:56
doi:10.1016/b978-0-444-89353-6.50106-8,Plasma-Enhanced CVD Of Yttria Stabilized Zirconia,book chapter,crossref:78
doi:10.1017/cco9781139030199.003,Roman Economic Thought,book chapter,crossref:56
doi:10.1016/b978-0-12-384719-5.00211-2,"Climate Change And Ecology, Synergism Of",book chapter,crossref:78
doi:10.5244/c.12.16,A Method For Dynamic Clustering Of Data,proceedings article,crossref:3205
doi:10.1017/cbo9781139084109.012,Notes,book chapter,crossref:56
doi:10.1016/b978-0-12-384719-5.00169-6,"Worms, Nematoda",book chapter,crossref:78
doi:10.5244/c.16.31,Adaptive Learning Of Statistical Appearance Models For 3D Human Tracking,proceedings article,crossref:3205
doi:10.5244/c.9.28,Searching For Grasping Opportunities On Unmodeled 3D Objects.,proceedings article,crossref:3205
doi:10.2991/iccsee.2013.54,A New Method Of Designing Double-tuned Filter,proceedings article,crossref:1574
doi:10.1201/b11810-46,Local And Overall Buckling Of Uniaxially Compressed Stiffened Panels,book chapter,crossref:301
doi:10.1016/b978-0-12-384719-5.00294-x,Coastal Beach Ecosystems,book chapter,crossref:78
doi:10.1016/b978-0-444-89353-6.50094-4,Comparison Of Superconducting Parameters Of Variously Prepared And Treated Thin Films,book chapter,crossref:78
doi:10.5244/c.14.70,Focus Based Feature Extraction For Pallets Recognition,proceedings article,crossref:3205
doi:10.1017/upo9781844654642.017,Gersonides,book chapter,crossref:56
doi:10.5244/c.16.44,"NAPSAC: High Noise, High Dimensional Robust Estimation - It'S In The Bag",proceedings article,crossref:3205
doi:10.1016/b978-0-12-384719-5.00189-1,Seagrasses,book chapter,crossref:78
doi:10.1016/b978-0-444-89353-6.50108-1,SHIFT OF THE PHASE TRANSITION OF LaGaO3 ABOVE THE PREPARATION TEMPERATURE OF SUPERCONDUCTOR FILMS,book chapter,crossref:78
doi:10.4018/978-1-61350-047-7.ch010,Cell Loading And Family Scheduling For Jobs With Individual Due Dates,book chapter,crossref:2432
doi:10.1017/cbo9780511894824.015,Simulated Biogeochemical Impacts Of Historical Land-Use Changes In The U.S. Great Plains From 1870 To 2003,book chapter,crossref:56
doi:10.2118/163869-ms,Revisiting The Before Closure Analysis Formulations In Diagnostic Fracturing Injection Test,proceedings article,crossref:861
doi:10.1017/cbo9781139235662.021,(D)CFR Initiative And Consumer Unfair Terms,book chapter,crossref:56
doi:10.1016/b978-0-12-384719-5.00007-1,Beetles,book chapter,crossref:78
doi:10.5244/c.15.68,Motion Bias And Structure Distortion Induced By Calibration Errors,proceedings article,crossref:3205
doi:10.1016/b978-0-444-81993-2.50122-0,Calculations Of Laue Patterns Using Object Windows For C++,book chapter,crossref:78
doi:10.5244/c.12.48,Writer Identification From Non-uniformly Skewed Handwriting Images,proceedings article,crossref:3205
doi:10.4018/978-1-4666-1785-8.ch004,Characterization And Classification Of Local Protein Surfaces Using Self-Organizing Map,book chapter,crossref:2432
doi:10.1017/cbo9781139342605.013,Ramsey’s Extensional Propositional Functions,book chapter,crossref:56
doi:10.1017/upo9781844654154.002,Introduction: Truth And Truth-Making,book chapter,crossref:56
doi:10.4018/978-1-4666-1740-7.ch066,Customer Relationship Management Adoption In Local Governments In The United States,book chapter,crossref:2432
doi:10.1016/b978-0-444-81991-8.50179-5,Characterization Of ZrO2 Thin Films Prepared From Zirconium Alkoxide By Sol–Gel Or CVD Methods,book chapter,crossref:78
doi:10.1016/b978-0-12-496051-0.50009-5,Physics Of All-Optical Switching Devices,book chapter,crossref:78
doi:10.1017/cho9781139035637.011,English Literature In The Ninth Century,book chapter,crossref:56
doi:10.1017/cbo9780511777134.005,Friendship And The Grave:,book chapter,crossref:56
doi:10.1017/cbo9780511997778.011,Fetal Dysrhythmias,book chapter,crossref:56
doi:10.5244/c.13.5,Matching Point-sets Using Procrustes Alignment And The EMAlgorithm,proceedings article,crossref:3205
doi:10.1016/b978-0-12-395733-7.50041-1,Thermal Degradation Analysis Of Polymeric Materials By Combined Mass Spectrometric And Thermogravimetric Analysis,book chapter,crossref:78
doi:10.2172/5611465,"Molten Salt Thermal Energy Storage Systems. Project 8981, Final Report",report,crossref:960
doi:10.2172/1061765,Electron Cloud Driven Vacuum Instability,report,crossref:960
doi:10.1017/cbo9780511675850.008,Music And The Construction Of Space In Office-Based Work Settings,book chapter,crossref:56
doi:10.4018/978-1-4666-1842-8.ch015,Energy-Aware Switch Design,book chapter,crossref:2432
doi:10.1201/b11810-18,Investigation Of 2D Nonlinear Free Surface Flows By SPH Method,book chapter,crossref:301
doi:10.1016/b978-0-12-384719-5.00242-2,"Energy Use, Human",book chapter,crossref:78
doi:10.1016/b978-0-444-89353-6.50031-2,STRUCTURAL CHARACTERIZATION OF Bi-Sr-Ca-Cu-O And Y-Ba-Cu-O THIN FILMS BY MICRO-RAMAN SPECTROSCOPY,book chapter,crossref:78
doi:10.1017/cbo9780511686931.004,Obsessive–compulsive Symptoms In Schizophrenia: Conceptual History,book chapter,crossref:56
doi:10.1016/b978-0-444-85129-1.50009-7,Techniques And Interpretation In X-Ray Topography,book chapter,crossref:78
doi:10.1016/b978-0-12-384719-5.00279-3,Endangered Reptiles,book chapter,crossref:78
doi:10.4018/978-1-61350-123-8.ch009,Rural E-Health Infrastructure Development,book chapter,crossref:2432
doi:10.1016/b978-0-12-404505-7.50041-7,Polarization Dependence Of Extinction Cross-Sections For Absorbing And Non Absorbing Non-Spherical Particles: A Comparative Study,book chapter,crossref:78
doi:10.1017/cbo9781139236898.010,Taking Up The Slack? Responsibility And Justice In Situations Of Partial Compliance,book chapter,crossref:56
doi:10.1017/cbo9780511736551.025,Microbial Mutualists And Biodiversity In Ecosystems,book chapter,crossref:56
doi:10.5244/c.16.10,Real Time Robust Template Matching,proceedings article,crossref:3205
doi:10.1017/cbo9781139235662.023,Remedies For Misrepresentation,book chapter,crossref:56
doi:10.5244/c.13.62,A Computational Method For Hip Joint Centre Location fromOptical Markers,proceedings article,crossref:3205
doi:10.5244/c.9.15,Flexible 3D Models From Uncalibrated Cameras.,proceedings article,crossref:3205
doi:10.1016/b978-0-12-254101-8.50010-1,High-Pressure Infrared Interferometry,book chapter,crossref:78
doi:10.1016/b978-0-12-554520-4.50009-5,"Treefalls, Regrowth, And Community Structure In Tropical Forests",book chapter,crossref:78
doi:10.1017/cco9781139030199.010,Raw Materials And Energy,book chapter,crossref:56
doi:10.4018/978-1-4666-0309-7.ch012,The Health Care Factory,book chapter,crossref:2432
doi:10.1017/cbo9780511792489.003,Kantian Autonomy And Contemporary Ideas Of Autonomy,book chapter,crossref:56
doi:10.1017/cbo9781139342667.019,Visions Of The National,book chapter,crossref:56
doi:10.1017/cbo9781139050319.019,Notes,book chapter,crossref:56
doi:10.1017/cbo9780511978135.016,Neutrophil Function Disorders,book chapter,crossref:56
doi:10.1016/b978-0-12-384719-5.00144-1,Traditional Conservation Practices,book chapter,crossref:78
doi:10.1016/b978-0-12-384719-5.00268-9,Captive Breeding And Reintroduction,book chapter,crossref:78
doi:10.1017/cbo9781139380973.003,"Risk, Isolation And Unstable Selfhood",book chapter,crossref:56
doi:10.1016/b978-0-12-332550-1.50022-6,Effect Of Amino Acid Intake On Ethanol Toxicity,book chapter,crossref:78
doi:10.1017/cco9781139030199.017,Money And Finance,book chapter,crossref:56
doi:10.1007/978-1-4614-5360-4_25,Term Structure: Interest Rate Models,book chapter,crossref:297
doi:10.1017/cbo9780511686931.009,OCD-spectrum Disorders In Schizophrenia,book chapter,crossref:56
doi:10.1017/upo9781844654031.012,Hysteresis,book chapter,crossref:56
doi:10.1017/cbo9780511979873.013,Kant And Aristotle On Ethics,book chapter,crossref:56
doi:10.1017/cbo9781139342605.007,Bertrand Russell’sThe Analysis Of Matter: Its Historical Context And Contemporary Interest,book chapter,crossref:56
doi:10.1016/b978-0-12-332550-1.50017-2,Diet–Drug Interactions And Incompatibilities,book chapter,crossref:78
doi:10.1016/b978-0-12-384719-5.00145-3,Trophic Levels,book chapter,crossref:78
doi:10.1017/cbo9780511979873.015,Bibliography,book chapter,crossref:56
doi:10.5244/c.14.36,A Hierarchical Model Of Dynamics For Tracking People Witha Single Video Camera,proceedings article,crossref:3205
doi:10.2991/iccsee.2013.378,Dominating Global Best Selection For Multi-objective Particle Swarm Optimization,proceedings article,crossref:1574
doi:10.1016/b978-0-12-384719-5.00381-6,"Marine And Aquatic Communities, Stress From Eutrophication",book chapter,crossref:78
doi:10.1016/b978-0-12-384719-5.00384-1,Habitat Selection,book chapter,crossref:78
doi:10.1145/2433396.2433443,Using Early View Patterns To Predict The Popularity Of Youtube Videos,proceedings article,crossref:320
doi:10.1017/cbo9781139030731.007,Descartes Against The Materialists:,book chapter,crossref:56
doi:10.5244/c.16.28,g-HDAF Multiresolution Deformable Models For Shape Modeling And Reconstruction,proceedings article,crossref:3205
doi:10.1007/978-1-4614-5360-4_1,Terms And Essays,book chapter,crossref:297
doi:10.1016/b978-0-444-89353-6.50125-1,X-ray Photoemission Studies On C-Axis Oriented high-Tc Superconducting YBa2Cu3O7-x Thin Films,book chapter,crossref:78
doi:10.1016/b978-0-12-395658-3.50008-3,Particulate Fractions In Macromolecular Synthesis And Genetic Transformation,book chapter,crossref:78
doi:10.1016/b978-0-12-384719-5.00210-0,Dormancy And Diapause,book chapter,crossref:78
doi:10.4018/978-1-61350-123-8.ch019,A Centralized Real-Time E-Healthcare System For Remote Detection And Prediction Of Epileptic Seizures,book chapter,crossref:2432
doi:10.5244/c.15.51,A SOM Based Approach To Skin Detection With Application In Real Time Systems,proceedings article,crossref:3205
doi:10.1016/b978-0-444-81993-2.50027-5,Production And Properties Of Lightweight Alloys By Mechanical Alloying,book chapter,crossref:78
doi:10.1016/b978-0-12-384719-5.00082-4,Lake And Pond Ecosystems,book chapter,crossref:78
doi:10.4018/978-1-4666-1740-7.ch067,Managing Interactional Performance In E-Government,book chapter,crossref:2432
doi:10.1145/2433396.2433480,On The Streaming Complexity Of Computing Local Clustering Coefficients,proceedings article,crossref:320
doi:10.1017/cco9781139030199.018,A Forum On Trade,book chapter,crossref:56
doi:10.2991/iccsee.2013.341,Research Of Cloud Security Communication Firewall Based On Android Platform,proceedings article,crossref:1574
doi:10.1016/b978-0-12-395657-6.50014-8,Prospects For The Muon-Electron Problem,book chapter,crossref:78
doi:10.2991/iccsee.2013.16,Design And Implementation Of Teaching And Training System Based On Radar Hardware-in-loop Simulation,proceedings article,crossref:1574
doi:10.5244/c.9.62,Multi-Variate Cross-Correlation And Image Matching.,proceedings article,crossref:3205
doi:10.1017/cbo9780511997778.041,Fetal Stem Cell Transplantation,book chapter,crossref:56
doi:10.1017/cbo9781139380867.012,The Application Of Force,book chapter,crossref:56
doi:10.1016/b978-0-444-81991-8.50109-6,SNMS Method For The Analysis Of Bulk Oxide Ceramics And Thin Films,book chapter,crossref:78
doi:10.5244/c.12.68,A Comparative Evaluation Of Active Appearance Model Algorithms,proceedings article,crossref:3205
doi:10.1016/b978-0-12-384719-5.00157-x,"Commons, Institutional Diversity Of",book chapter,crossref:78
doi:10.1145/2433396.2433500,Temporal Web Dynamics And Its Application To Information Retrieval,proceedings article,crossref:320
doi:10.1201/b11810-37,Hydrodynamics Of A Floating Oscillating Water Column Device,book chapter,crossref:301
doi:10.1017/cbo9781139380973.001,Introduction,book chapter,crossref:56
doi:10.1017/upo9781844654031.014,Interest,book chapter,crossref:56
doi:10.1017/cbo9780511997778.004,Insights Into Pathogenesis Of Adult Cardiovascular Disease From Fetal Animal Studies,book chapter,crossref:56
doi:10.1017/cbo9781139235662.030,Harmonization Of International Sales Law,book chapter,crossref:56
doi:10.1016/b978-0-12-384719-5.00051-4,Extinction In The Fossil Record,book chapter,crossref:78
doi:10.1017/cbo9780511997778.038,Congenital Diaphragmatic Hernia,book chapter,crossref:56
doi:10.1017/cbo9781139380973.012,Socialist Ambitions And Individualist Expectations,book chapter,crossref:56
doi:10.1016/b978-0-12-554520-4.50011-3,Shrubland Fire Regimes And Their Evolutionary Consequences,book chapter,crossref:78
doi:10.2991/iccsee.2013.416,The Application Of ARIMA-RBF Model In Urban Rail Traffic Volume Forecast,proceedings article,crossref:1574
doi:10.1017/cbo9781139225724.007,"Anomalies, Ironies, Regularities, And Surprises",book chapter,crossref:56
doi:10.1016/b978-0-444-81991-8.50027-3,Preparation Of PZT By Solid State Reaction Between PbO And TiZrO4,book chapter,crossref:78
doi:10.1017/cbo9781139343220.004,"LegalInstitutions And The World Economy, 1900–1930",book chapter,crossref:56
doi:10.1145/2433396.2433433,"From Machu_Picchu To ""Rafting The Urubamba River""",proceedings article,crossref:320
doi:10.1016/b978-0-12-384719-5.00008-3,Marine Sediments,book chapter,crossref:78
doi:10.2991/iccsee.2013.186,The Analysis Of The Ontology-based K-Means Clustering Algorithm,proceedings article,crossref:1574
doi:10.1017/cbo9781139030397.004,A Perilous Union,book chapter,crossref:56
doi:10.1016/b978-0-444-89353-6.50029-4,MICROWAVE CHARACTERIZATION OF YBACuO THIN FILMS DEPOSITED ON (100)MGO,book chapter,crossref:78
doi:10.5244/c.16.68,A Grayscale Reader For Camera Images Of Xerox DataGlyphs,proceedings article,crossref:3205
doi:10.1017/cbo9780511757464.006,On The Interactional Import Of Self-Repair In The Courtroom,book chapter,crossref:56
